ID Tweet;Usuario;Fecha;Texto;Hashtag;Clasificaci�n;Resultado
1478769770954730000;ggaj82;2022-01-05 16:46:02+00:00;@Danielsalcan88 las privadas usan el cerebro y antes de que venga el omicron se stockean... los genios del MSP espe… https://t.co/PSrOMIgLJ9;buses;Transporte;No
1478759682432970000;KCH_FM;2022-01-05 16:05:56+00:00;Ing. Marcelo Cabrera (@MarceloHCabrera), ministro de Transporte y Obras Públicas, expresó que es decisión de cada m… https://t.co/ocRFkqEfgx;buses;Transporte;Si
1478759542070680000;PierinaValencia;2022-01-05 16:05:23+00:00;Y es así como te das cuenta que estos caras de mierda de los buseteros son la peor lacra de conductores que puede h… https://t.co/XWzbqrQnUR;buses;Transporte;No
1478758558061790000;jorge_emilio20;2022-01-05 16:01:28+00:00;El gobiernos de turno y GADs empezarán a buscar alternativas para esos metros a reventar, buses con gente en la pue… https://t.co/pu3RKeAcGY;buses;Transporte;Si
1478752084531020000;chintx;2022-01-05 15:35:45+00:00;@luisantonio_r No se si estoy equivocado, pero creo la ATM en lugar de hacer tanta odiosa publicidad, para pagos de… https://t.co/L1FA1ryinY;buses;Transporte;No
1478750266010860000;emaficse;2022-01-05 15:28:31+00:00;Vaya idiotez!!! En @Salud_Ec se gradúan de pendejos.... esa gente tomará buses como si nada y ya saben!!! https://t.co/eOWUiUshK2;buses;Transporte;No
1478743070388760000;JordiMarthi7377;2022-01-05 14:59:56+00:00;@Educacion_Ec Seria más responsable velar por la salud e integridad de los docentes y  estudiantes que no vivimos e… https://t.co/T3zStlGCjo;buses;Transporte;No
1478725555595970000;jmga1961;2022-01-05 13:50:20+00:00;60 rutas de buses serán canceladas en Carchi https://t.co/wtoizjewN5;buses;Transporte;Si
1478709991104250000;TeresaGarciaZ1;2022-01-05 12:48:29+00:00;@luisantonio_r Irresponsabilidad de conducción, su cultura es irrespetar leyes y por lo general son conductores jóv… https://t.co/bTpsVyKGch;buses;Transporte;Si
1478709227887770000;jorgeva14770822;2022-01-05 12:45:27+00:00;@teleamazonasec Que van a estar de acuerdo, si los choferes andan sin mascarilla, dejan subir pasajeros sin la mism… https://t.co/1VhVmVwh4r;buses;Transporte;No
1478700739513960000;KCH_FM;2022-01-05 12:11:43+00:00;"Ing. Marcelo Cabrera (@MarceloHCabrera), ministro de Transporte y Obras Públicas:""La competencia de los municipio… https://t.co/kQBoTmneD5";buses;Transporte;No
1478689865982220000;fmaldonado1112;2022-01-05 11:28:31+00:00;@luisantonio_r No es ninguna novedad, tengo mi oficina en la zona y es de todos los días. Buses, motos, autos, etc.… https://t.co/LwrJZPa1FN;buses;Transporte;No
1478603628047100000;pedrobryant;2022-01-05 05:45:50+00:00;@vjleonc93 Explícate con lo de ahuevar... Ahuevar acaso es ir en buses atestados y con mascarilla? Acaso es decidir… https://t.co/pcIbDJWSeC;buses;Transporte;No
1478598396353120000;DannyM1309;2022-01-05 05:25:03+00:00;@emilianocantosc @luisantonio_r @ATMGuayaquil @24HorasGYE Imagínate la gente que vive en las comunas y poblaciones… https://t.co/RCvUijOehJ;buses;Transporte;No
1478560285816410000;LuisTupuma;2022-01-05 02:53:37+00:00;@luisantonio_r Eso hacen todos los días, tanto MOTOS, TAXIS Y BUSES, creo yo que si pusieran cámaras en todos los s… https://t.co/fL58ztx4gS;buses;Transporte;No
1478558615380410000;BOLANOS86;2022-01-05 02:46:58+00:00;@luisantonio_r Ese video es de hace meses, antes que saquen a los buses de Durán y Samborondón de Guayaquil.;buses;Transporte;Si
1478552210535500000;7e1f3ccc016c4b3;2022-01-05 02:21:31+00:00;@eluniversocom Pero si hay feriado más feriado la gente no respeta nada discotecas abiertas sin aforo alguno centro… https://t.co/pbSwvQ8hTk;buses;Transporte;No
1478549597773570000;ATM_Transito;2022-01-05 02:11:08+00:00;#ATMinforma | Desde nuestras #Cámaras360ATM se observa un #Siniestro de tránsito en Av. Benjamín Rosales (ingreso d… https://t.co/BaYL26lund;buses;Transporte;Si
1478533007342510000;DMariayLily;2022-01-05 01:05:13+00:00;"Observando las normas a seguir en todos lados... debemos evitar estar ""juntos con pegao"" hasta en nstras casas! Ah!… https://t.co/wLSVTu9yJ4";buses;Transporte;Si
1478512354228930000;DASEAlcaldiaGye;2022-01-04 23:43:09+00:00;¡Nuestros Buses Digitales seguirán llegando a varios sectores de la ciudad! 📍📌Ingresa a: https://t.co/NG3Smw7l8x… https://t.co/hu8rb93GdJ;buses;Transporte;Si
1478505283336810000;Kurtingo13;2022-01-04 23:15:03+00:00;Y los buses siguen están repletos!! 😠;buses;Transporte;Si
1478480799230000000;c_florescenteno;2022-01-04 21:37:46+00:00;@ecuavisa A los choferes de los buses les importa un CARAJO que estemos en pandemia y admiten más del aforo permiti… https://t.co/Mk8YFx1xMO;buses;Transporte;No
1478474837135960000;CampoverdeIbsen;2022-01-04 21:14:04+00:00;@ecuavisa La @ATMGuayaquil no puede hacer que los buses cumplan con la ley y les van a encomendar otra cosa.. #SGS… https://t.co/jgD3w1GqrG;buses;Transporte;Si
1478461232265010000;BenAleur;2022-01-04 20:20:00+00:00;@medinaecuador6 @CynthiaViteri6 Hay demasiados buses, se los necesita en horas pico, van sin pasajeros, q no suban… https://t.co/fCqI8KboZq;buses;Transporte;Si
1478451683759980000;MaElenaSanchezT;2022-01-04 19:42:04+00:00;@indiraarmijos @LassoGuillermo @Salud_Ec es que vi que quieren pedir el carnet en los buses ...;buses;Transporte;No
1478447694075070000;MaElenaSanchezT;2022-01-04 19:26:13+00:00;deberían darnos carnets de vacunación con cinta magnética, como la tarjeta de débito, para pasarlo por una maquinit… https://t.co/Nh5Bhmifi5;buses;Transporte;No
1478442700198310000;Remedios2013;2022-01-04 19:06:22+00:00;Siento que en Guayaquil estamos a 200 grados centígrados.Cómo la estará pasando la gente en la calle, sin árboles,… https://t.co/NNTLrFIpwP;buses;Transporte;No
1478427872977170000;rafaveintimilla;2022-01-04 18:07:27+00:00;@PabloAraujo_G 2/2 anteriormente en los alimentadores se usaba la tarjeta y en buses comunes, el dinero en la mano.… https://t.co/x8ujEZDmYA;buses;Transporte;No
1478391112352110000;BarraganDiego36;2022-01-04 15:41:23+00:00;@TiempoRealEC @ANT_ECUADOR Desde q inicio la pandemia... Los buses van llenos... No sé q denuncian hoy..!!!!;buses;Transporte;Si
1478385459206270000;CamaronesGorda;2022-01-04 15:18:55+00:00;@felipeleon88 Comentaba que en los buses en hora pico, no hay Covid! 🤷‍♀️ Solo hace falta subirse a uno.;buses;Transporte;No
1478346523759060000;juanma_04;2022-01-04 12:44:12+00:00;@jcarlosaizprua Tanto buses urbanos como intraprovinciales. Me tocó viajar y estábamos unas 70 personas en un bus c… https://t.co/ongLj6FA9N;buses;Transporte;Si
1478342841927710000;dannysaulyepez1;2022-01-04 12:29:34+00:00;@tctelevision @teleamazonasec @EcuavisaInforma @RTSEcuador @CanalRTU @jimmyjairala @Gamanoticiasec @eluniversocom… https://t.co/Q6OodIcbnZ;buses;Transporte;No
1478324618817670000;adrianoelmas;2022-01-04 11:17:09+00:00;El sector público se va a teletrabajo mientras los buses metrovias  tricimotos van a reventar;buses;Transporte;Si
1478201261056990000;ErmelRosario;2022-01-04 03:06:58+00:00;🆘️EL CABALE GANA TERRENO PEDIRÁN CARNET HASTA EN LOS TRANSPORTES PÚBLICOS🆘️🆘️#Rebaño COE Nacional pide a ANT Ecua… https://t.co/gXR2hdNXJ7;buses;Transporte;No
1478178729276940000;flaca1594;2022-01-04 01:37:26+00:00;@MemeBipoIar El mall, los bancos, las calles y los buses vacíos;buses;Transporte;No
1478171593323040000;MAlvarez67;2022-01-04 01:09:05+00:00;@LaPosta_Ecu De qué sirve, primero NO revisan si es de la persona y segundo buses y metro-sardinas van repletas...… https://t.co/BwejJxky1U;buses;Transporte;Si
1478149173262180000;Expresoec;2022-01-03 23:40:00+00:00;La Comisión de Tránsito del Ecuador (CTE) destacó los resultados de los controles efectuados durante el feriado de… https://t.co/9iMfMcePTK;buses;Transporte;Si
1478122099831190000;pacoloco1281;2022-01-03 21:52:25+00:00;@LaPosta_Ecu Jajajajajaja recién...valen paloma...vayan a ver las Metrovías,los buses urbanos de Guayaquil,vayan a… https://t.co/l5bS5Dq5rk;buses;Transporte;Si
1478117971839090000;La_Pancha_81;2022-01-03 21:36:01+00:00;Y que respeten el aforo también. Van los buses full, o en su defecto, paran para subir más gente. Y no controlan el… https://t.co/HmKbQtiUt2;buses;Transporte;Si
1478101370842580000;jlab_87;2022-01-03 20:30:03+00:00;Disposición del COE Nacional... pero si en los buses hasta dejan subir sin mascarillas. 🤦Este tipo de disposicion… https://t.co/tP2bjlnpbf;buses;Transporte;No
1478099306271970000;MARCEROSE;2022-01-03 20:21:51+00:00;@LaPosta_Ecu No respetan y llenan los buses full ,y creen q el chófer revisar el carnet 🤣🤣🤣🤣🤣;buses;Transporte;No
1478009254569290000;gianpi_almeida;2022-01-03 14:24:01+00:00;Hola @CapiZapataEC @Salud_Ec @LassoGuillermo está bien que pidan carnet para entrar a locales comerciales. ¿Y aquí… https://t.co/Or5CwNLNfj;buses;Transporte;No
1477992419991950000;DASEAlcaldiaGye;2022-01-03 13:17:07+00:00;🚎¡La tecnología más cerca de ti! 🤝🔎Revisa los lugares y las fechas que recorrerán los Buses Digitales.➡️Recuerd… https://t.co/PYKVmCxzy9;buses;Transporte;No
1477981595743270000;gdannexx;2022-01-03 12:34:06+00:00;@Urb_MuchoLote2 @urvaseo @alcaldiagye El tema de parqueo de vehículos grandes tiene tiempo, llegan cabezales, volqu… https://t.co/urWODzq60K;buses;Transporte;Si
1477846006297510000;ArteagaKevin;2022-01-03 03:35:19+00:00;@ATMGuayaquil Uds como organismo de control deberían hacerle saber bien a los chóferes de buses urbanos;buses;Transporte;Si
1477823161693580000;pauferperalta;2022-01-03 02:04:33+00:00;Hace tiempo les dije a Torres y @pepeauad10  que la única manera de sacar ese cáncer de EMELEC llamado Neme es meti… https://t.co/oSohfIiq2S;buses;Transporte;No
1477808901844500000;juanjodager;2022-01-03 01:07:53+00:00;@ANT_ECUADOR La cooperativa ZARACAY no respeta aforo en buses y recoge gente en el camino, pero si en #Salinas el… https://t.co/i9DhVFBvUh;buses;Transporte;No
1477775952310590000;vi56pa;2022-01-02 22:56:57+00:00;@Urb_MuchoLote2 @urvaseo @alcaldiagye Y pensar que ATM, quiere sacar a los buses parqueados en avenida Barcelona.;buses;Transporte;Si
1477759377381720000;locovaldez94;2022-01-02 21:51:05+00:00;@feder_75 @CynthiaViteri6 @Salud_Ec @tctelevision @ecuavisa Están creciendo los casos de escopolamina, se ven mucho… https://t.co/w8bLlw3MNH;buses;Transporte;No
1477722162530520000;GUILLEARIAS777;2022-01-02 19:23:12+00:00;@Deriel88 @Libertadores @BarcelonaSC Hasta el Once caldas tiene más historía y relevancia en el torneo que el etern… https://t.co/gC8t6Xkuqd;buses;Transporte;No
1477679961402180000;SIGCHO32;2022-01-02 16:35:31+00:00;@ATMGuayaquil Con el problema de la media paralización de buses que uds no dan solución deberían hacer los paraderos más grandes;buses;Transporte;Si
1477541509608230000;DavidRaRio;2022-01-02 07:25:21+00:00;@Expresoec Y eso que no han visto la situación de la línea 89 específicamente... No sabemos que problema trae con B… https://t.co/ZXi3NCdaFI;buses;Transporte;Si
1477458676688560000;Quitenamona;2022-01-02 01:56:13+00:00;@MiantGV Mientras venía para Guayaquil me pasaron 4 buses que venían de Salinas, Olón y Montañita. Yo iba a 100.;buses;Transporte;Si
1477358974060170000;eluniversocom;2022-01-01 19:20:02+00:00;Resumen 2021: El paro parcial de buses por alza de tarifa, un lío que perjudicó al usuario ► https://t.co/GsbV7EdW9c https://t.co/bJjaocoYHb;buses;Transporte;Si
1477354262191650000;sofiwongc1;2022-01-01 19:01:18+00:00;@Cupsfire_gye Los buses en el carril central sobre todo los Inter cantonales a más de la velocidad permitida y se c… https://t.co/pnDZQVpAGN;buses;Transporte;Si
1477343299329470000;susanoriega;2022-01-01 18:17:44+00:00;@Cupsfire_gye Esa es la Av de la Muerte. No respetan nada empezando por los buses que van x el carril central para no ir a 50 km;buses;Transporte;Si
1477019400788180000;electrobleu;2021-12-31 20:50:41+00:00;"@EcuavisaInforma @ecuavisa Nunca hicieron algo para evitar aglomeración en buses y centros comerciales; quizás ampl… https://t.co/Ylcq9XeLt4";buses;Transporte;No
1476959654341180000;ecuadoraldia365;2021-12-31 16:53:16+00:00;Del terminal terrestre de Guayaquil saldrán unos 3.000 buses en este feriado ⚠️ https://t.co/JS8pGkhTtE https://t.co/l3O8oSrbXB;buses;Transporte;Si
1476942963188100000;LuisCubillosGye;2021-12-31 15:46:57+00:00;"4/54. BUSES más de los necesarios, NO hemos sentido el PARO del 50%; buses urbanos a ciertas horas circulan semi-v… https://t.co/D5jdI9VW4e";buses;Transporte;Si
1476942949091100000;LuisCubillosGye;2021-12-31 15:46:53+00:00;2/5Los problemas de la transportación urbana en GUAYAQUIL son más graves que buses parados desde hace un mes.1. M… https://t.co/lnaOfNWAJW;buses;Transporte;Si
1476939294648450000;RAUL__2022;2021-12-31 15:32:22+00:00;@Anthonyvera21 @herjeremy @EmergenciasEc @mipiedacita @CTEcuador @LassoGuillermo Así como no hay  cama para tanta g… https://t.co/hKGSEXphAF;buses;Transporte;No
1476934351103440000;DarkHorse1618;2021-12-31 15:12:44+00:00;@TerminalGye ESTÁ EN EL AIRE DE LOS PULMONES DE LOS INFECTADOS...ABRA LAS VENTANASCUANDO SALGAN LOS BUSES. Eso… https://t.co/4DmkfRSaDN;buses;Transporte;No
1476928586649150000;hugopilco;2021-12-31 14:49:49+00:00;@radio_pichincha Que chucha les importa MMVs. Se escandalizan por eso y no por los buses @metrovia en Gye, que van… https://t.co/W2sWfPAglW;buses;Transporte;Si
1476893071153500000;CynJDC;2021-12-31 12:28:42+00:00;@jsnoboa Tampoco estoy de acuerdo con pedir el carnet por tres razones: 1) los vacunados igual contagiamos y nos co… https://t.co/r9K7K6g8mM;buses;Transporte;No
1476886476470340000;TerminalGye;2021-12-31 12:02:29+00:00;Constantemente personal de la @CTEcuador realiza pruebas de alcohotest a conductores de las unidades de transporte… https://t.co/h2ha5nMQ9Z;buses;Transporte;No
1476855922207170000;eluniversocom;2021-12-31 10:01:05+00:00;Terminales interprovinciales de Quito operarán las 24 horas en este feriado de Año Nuevo ► https://t.co/2HsQGPRZ6t https://t.co/Q8DMtKVwYG;buses;Transporte;No
1476759561583340000;Gyecrudaverdad;2021-12-31 03:38:11+00:00;@Poppymrb Valla al terminal ahí hay unos vehículos denominados buses ud se sube y la llevan donde ud quiera.;buses;Transporte;No
1476735182870910000;inmegusa;2021-12-31 02:01:18+00:00;"@JulietaSagnay Con esta clase de gente no se puede ser permisivos! Resultaron ser ""hijos de chavez"" y respondieron… https://t.co/A99oAi5364";buses;Transporte;No
1476706061289760000;jmga1961;2021-12-31 00:05:35+00:00;"Turistas adelantan viajes por fin de año; solo de la terminal terrestre de Guayaquil saldrán unos 3.000 buses en es… https://t.co/0zFNRNA0yc";buses;Transporte;Si
1476694997558860000;dcervantes60;2021-12-30 23:21:37+00:00;@ATM_Transito En ese sector los buses cogen pasajeros debajo del puente, y en toda la esquina del centro comercial… https://t.co/hIus2Wuwx2;buses;Transporte;Si
1476691024739270000;cavalfm;2021-12-30 23:05:50+00:00;Afluencia de publico en el terminal terrestre de Guayaquil saldrán unos 3.000 buses en este feriado de fin de años… https://t.co/w2GBAQqGpl;buses;Transporte;Si
1476672691042190000;LilianpgA;2021-12-30 21:52:59+00:00;@saucinc Están funcionando los buses eléctricos?;buses;Transporte;No
1478867875486180000;Byron_Narea;2022-01-05 23:15:52+00:00;@CNEL_EP Seguimos sin luz.. que esperemos otro carro.. trámite es 11461683..;CNEL;Electricidad;Si
1478867396433690000;Byron_Narea;2022-01-05 23:13:57+00:00;@CNEL_EP Srs. Cnel.. xfavor aquí esta otro carro y nos dicen que tengamos paciencia y no resuelven el problema;CNEL;Electricidad;Si
1478862095684930000;jacklyn26941646;2022-01-05 22:52:54+00:00;@servicioscnelep Señores CNEL aún no se restituye el servicio de luz en Ballenita calle Rosales y Ave 6ta, por favo… https://t.co/9L9uZdE6sT;CNEL;Electricidad;Si
1478861417260500000;monicrocio;2022-01-05 22:50:12+00:00;@CNEL_EP. Quisiera saber si uds están mandando esos correos ya que cuando me llega la fact viene con mis datos y en… https://t.co/xlGLPPot3J;CNEL;Electricidad;No
1478854064058290000;Rider_Ricardo;2022-01-05 22:20:59+00:00;@CNEL_EP @servicioscnelep Estimados buenas tardes desde las 14:00 ha sido suspendió el servicio se energía eléctric… https://t.co/bNIVoOcwj6;CNEL;Electricidad;Si
1478851553222170000;Betzaid87569686;2022-01-05 22:11:00+00:00;@CNEL_EP Ese es el problema que así como cortan no vienen a conectar de inmediato;CNEL;Electricidad;Si
1478851436318440000;Betzaid87569686;2022-01-05 22:10:32+00:00;@CNEL_EP Ya pague ahora quien me viene a conectar;CNEL;Electricidad;Si
1478838737417250000;Expresoec;2022-01-05 21:20:05+00:00;Los residentes y comerciantes de la avenida Los Daulis, del cantón Daule, ya no saben a qué autoridad acudir. Duran… https://t.co/J0pQNPims9;CNEL;Electricidad;No
1478836245363040000;Betzaid87569686;2022-01-05 21:10:11+00:00;@CNEL_EP A estas horas recién llego de mi trabajo ok voy a pagar y quien me viene a reconectar xq solo trabajan has… https://t.co/aLDKbStA3Q;CNEL;Electricidad;Si
1478835405923530000;Betzaid87569686;2022-01-05 21:06:50+00:00;@CNEL_EP Pero para cortar el servicio si trabajan!!  No es posible que con solo una planilla que debo me corten el… https://t.co/6D6ZUpL2bY;CNEL;Electricidad;Si
1478823742872720000;AdolfoRobalino;2022-01-05 20:20:30+00:00;@servicioscnelep Sres., como jubilado de https://t.co/SbuzdyLxO2.ahora Cnel Ep he solicitado a talento humano por a… https://t.co/Pr0eM1ES6P;CNEL;Electricidad;No
1478822279610080000;artepanEcuador;2022-01-05 20:14:41+00:00;@CNEL_EP No tenemos servicio eléctrico desde la mañana . 31 y Maldonado. Atención urgente.  31 y Maldonado;CNEL;Electricidad;Si
1478821991662690000;Jose_Luis_Moina;2022-01-05 20:13:32+00:00;Estimados @CNEL_EP @servicioscnelep me pueden ayudar por favor con un requerimiento?;CNEL;Electricidad;No
1478821228269950000;AdolfoRobalino;2022-01-05 20:10:30+00:00;@servicioscnelep Sres., como jubilado de https://t.co/SbuzdyLxO2.ahora Cnel Ep he solicitado por algunas ocasiones… https://t.co/sQKUmp7siT;CNEL;Electricidad;No
1478815303656160000;Byron_Narea;2022-01-05 19:46:58+00:00;@CNEL_EP desde hoy 09h30 estamos sin luz la empresa vino a arreglar un daño y dejó sin luz a otros usuarios.. tenem… https://t.co/IwSE8jUqMf;CNEL;Electricidad;Si
1478813142792770000;adolfolivares;2022-01-05 19:38:22+00:00;Señores @CNEL_EP hasta que hora debo esperar a que me reconecten mi luz? Más de 24 horas luego del pago de mi plani… https://t.co/NsUqyP4NXh;CNEL;Electricidad;Si
1478811978944720000;josepenafiel202;2022-01-05 19:33:45+00:00;@servicioscnelep @CNEL_EP poste a punto de caer se encuentra sostenido con las redes de energía más nada en la cdla… https://t.co/Tt9YLoNjUn;CNEL;Electricidad;Si
1478789996358370000;lilibeth1305;2022-01-05 18:06:24+00:00;@CNEL_EP ya se restableció el servicio gracias;CNEL;Electricidad;Si
1478780209067440000;Samlvrado;2022-01-05 17:27:30+00:00;@CNEL_EP Sector Peca sin energía eléctrica más de 30 minutos;CNEL;Electricidad;Si
1478777903307440000;LeonardoBravo90;2022-01-05 17:18:21+00:00;Buenas Tardes Sres. @servicioscnelep @CNEL_EP @LassoGuillermo sin servicio eléctrico en la Juan montalvo desde hace 1 hora;CNEL;Electricidad;Si
1478777206096680000;PaolaPluas;2022-01-05 17:15:34+00:00;@CNEL_EP  Por favor su ayuda con la solución de luz en la Florida Norte Coop. Unidos somos mas Mz. 386 nos encontra… https://t.co/TTKuOLx5F5;CNEL;Electricidad;Si
1478774648808610000;lilibeth1305;2022-01-05 17:05:25+00:00;@servicioscnelep @CNEL_EP #SectorPeca, Parque California 2 sin energía hace unos 10 min... cual es el inconveniente?;CNEL;Electricidad;Si
1478773985022250000;christiangabino;2022-01-05 17:02:46+00:00;@servicioscnelep @CNEL_EP @CynthiaViteri6 x favor su ayuda tenemos casi 3 horas sin energía eléctrica en el sector… https://t.co/YbJk4FseoH;CNEL;Electricidad;Si
1478741937570160000;servicioscnelep;2022-01-05 14:55:26+00:00;@PaulEspin10 @CNEL_EP Estamos atendiendo su requerimiento vía interna.;CNEL;Electricidad;Si
1478659998964190000;aditacollaguazo;2022-01-05 09:29:50+00:00;@CNEL_EP Urgente se solicita revisión en el sector de la Atarazana Mz C4 porque desde las 04h00 am hay múltiples in… https://t.co/puitrlp6On;CNEL;Electricidad;Si
1478659127215800000;roccivane;2022-01-05 09:26:22+00:00;Y no ha sido la primera vez varias días en la madrugada ha sido así, pero hoy ya fue el colmo. Si los aparatos se q… https://t.co/xQggkckMSq;CNEL;Electricidad;Si
1478658867861100000;Adu_arte;2022-01-05 09:25:20+00:00;@KlverB @servicioscnelep En efecto, y las variaciones de voltaje a esta hora estaban siendo constantes. En la Atara… https://t.co/T2jdjsnmpY;CNEL;Electricidad;Si
1478658496640030000;roccivane;2022-01-05 09:23:52+00:00;El servicio eléctrico en Guayaquil sector la Atarazana es fatal, variaciones eléctricas q resulta mejor bajar break… https://t.co/UkGuVQ6C5N;CNEL;Electricidad;Si
1478563238015120000;MorenoFalconi;2022-01-05 03:05:20+00:00;@CNEL_EP sector Pedro Moncayo y Colón sin energía eléctrica;CNEL;Electricidad;Si
1478458235522890000;elferrodiario_;2022-01-04 20:08:06+00:00;#Durán | Trabajadores se encuentran arreglando el alumbrando en el Puente de la Unidad Nacional. El mismo que se en… https://t.co/2D48QgkFnc;CNEL;Electricidad;Si
1478456605117230000;placi_sol;2022-01-04 20:01:37+00:00;@CNEL_EP  llevo horas llamando y no responden y cuando al fin lo hacen cuelgan 😣;CNEL;Electricidad;Si
1478363281148490000;arlosMarzo;2022-01-04 13:50:47+00:00;Ya más de tres meses y no hace nada @CNEL_EP ni la @alcaldiagye  sobre este poste.  Que esperan un accidente?;CNEL;Electricidad;Si
1478358570408280000;gremiobelleza;2022-01-04 13:32:04+00:00;@CNEL_EP Buenos días estimados, no tenemos luz desde temprano en la Atarazana Mz. Q2  Q4, solo se escucho una explo… https://t.co/z46FvkUXEJ;CNEL;Electricidad;Si
1478341782727530000;franklinanibalr;2022-01-04 12:25:21+00:00;@CNEL_EP no hay energía en la Cdla. Atarazana.Favor reparar.;CNEL;Electricidad;Si
1478221004262540000;MVeraMike;2022-01-04 04:25:26+00:00;@CNEL_EP El alumbrado público no a sido atendido la novedad se mantiene el sector esta a oscuras por favor me estan… https://t.co/vTav9n07Pe;CNEL;Electricidad;Si
1478158081611730000;servicioscnelep;2022-01-04 00:15:24+00:00;El Administrador de CNEL EP #Manabí, @VincesYandris, mantuvo reunión con el Gobernador de la provincia,… https://t.co/chuEn1G5H4;CNEL;Electricidad;No
1478092068601960000;servicioscnelep;2022-01-03 19:53:05+00:00;#Milagro | Administrador @enriquejvelozz mantuvo una reunión de trabajo con funcionarios de la @UNEMI_ec para trata… https://t.co/EnvNsVjfC3;CNEL;Electricidad;No
1478091079786410000;darwinkpp;2022-01-03 19:49:09+00:00;@servicioscnelep @CNEL_EP  buen día. Enserio están cortando la energía con solo 1 mes de deuda ? #Guayaquil #cnel #Ecuador;CNEL;Electricidad;Si
1478038153877400000;LomasBosquegye;2022-01-03 16:18:51+00:00;Cortes de energía eléctrica el 31, 1 y 2 de enero. Hoy, 3 de enero, hemos tenido 3 apagones y se restablece a modo… https://t.co/8i7uNQ8E0U;CNEL;Electricidad;Si
1478029389774340000;radio_sucre700;2022-01-03 15:44:01+00:00;En #ConUstedPrimeraEmision conversamos con el Cnel. William Ayala - Jefe de planificación operativa Comisión de Trá… https://t.co/uqjm8Zk7kp;CNEL;Electricidad;No
1478029100459690000;radio_sucre700;2022-01-03 15:42:52+00:00;En #ConUstedPrimeraEmision conversamos con el Cnel. William Ayala - Jefe de planificación operativa Comisión de Trá… https://t.co/BPHyu2xec6;CNEL;Electricidad;No
1478018005216940000;radio_sucre700;2022-01-03 14:58:47+00:00;En #ConUstedPrimeraEmision conversamos con el Cnel. William Ayala - Jefe de planificación operativa Comisión de Trá… https://t.co/aryEc02tYQ;CNEL;Electricidad;No
1478012296534360000;servicioscnelep;2022-01-03 14:36:06+00:00;@ReinosoPino Buenos días Sr. Reinoso, nuestro personal técnico ha revisado la novedad y la luminaria que nos está r… https://t.co/FLd24SYchx;CNEL;Electricidad;Si
1477911428271060000;servicioscnelep;2022-01-03 07:55:17+00:00;"@valdez_rodolfo @CNEL_EP Buenas noches; estimado Valdez Delgado, por DM atenderemos su solicitud.";CNEL;Electricidad;No
1477889753185920000;servicioscnelep;2022-01-03 06:29:09+00:00;"@palulimy @CNEL_EP @ECU911_ @ChanduyTenencia @cnel Buenas noches; estimada P@uly,  por DM atenderemos su solicitud.";CNEL;Electricidad;No
1477888517019680000;palulimy;2022-01-03 06:24:14+00:00;@CNEL_EP @servicioscnelep @ECU911_ @ChanduyTenencia srs. @CNEL en Chanduy estamos sin luz, por favor tomar medidas… https://t.co/4A772r7VTR;CNEL;Electricidad;Si
1477808388935400000;Erick_T_G;2022-01-03 01:05:50+00:00;@CNEL_EP X favor gracias que ya tenemos mucho tiempo asi 🙏🏻;CNEL;Electricidad;Si
1477796241824270000;EPatricioPlaza9;2022-01-03 00:17:34+00:00;@pplazadaza Récord Guínnes a la demora y Premio Nobel a la incapacidad de CNEL.;CNEL;Electricidad;No
1477783304023810000;lobolion;2022-01-02 23:26:10+00:00;@CNEL_EP señores de cnel su ayuda estamos sin el servicio de energía sector norte Ecocity. X el parque metropolitano;CNEL;Electricidad;Si
1477643997074140000;diosav79;2022-01-02 14:12:36+00:00;@servicioscnelep Son las 9:11 sigo sin luz y nadie de CNEL EP se ha acercado al condominio;CNEL;Electricidad;Si
1477510878157270000;mmolestina;2022-01-02 05:23:38+00:00;@CNEL_EP Terrible atención.  Vinieron hace una hora y dijeron que ya regresaban y nunca más. No sean indolentes, su… https://t.co/nISxcHR0aE;CNEL;Electricidad;Si
1477486448215470000;mmolestina;2022-01-02 03:46:34+00:00;@servicioscnelep @CNEL_EP URGENTE, Enfermo de Gravedad con necesidad de energía eléctrica para máquinas para super… https://t.co/q0iEImpYT1;CNEL;Electricidad;Si
1477466602496990000;JorgeSa19661652;2022-01-02 02:27:42+00:00;@CNEL_EP @ComunicacionEc @DDHH_Ec @CELECEPOficial @Riesgos_Ec @MinGobiernoEc @EMCOEP @ANT_ECUADOR @TurismoEc… https://t.co/cRE6j8jfzP;CNEL;Electricidad;No
1477459486365430000;sleon7191;2022-01-02 01:59:26+00:00;@ccastelblanco @CNEL_EP Tan considerados no quieren que farren con tanto COVID en el ambiente! 😂;CNEL;Electricidad;No
1477440141681690000;AdolfoRobalino;2022-01-02 00:42:33+00:00;@servicioscnelep @LomasBosquegye Gracias Cnel, por fin después  de 6 horas sin servicio cuadrilla  llegó y normaliz… https://t.co/jy9gyfALuz;CNEL;Electricidad;Si
1477428751910800000;JGAdum;2022-01-01 23:57:18+00:00;@servicioscnelep @CNEL_EP En Alborada 7ma etapa entre Mz 746 y 742 (peatonal atrás de El Saloncito), poste de luz e… https://t.co/Qw4jbCAYo2;CNEL;Electricidad;Si
1477421824044860000;jwduque;2022-01-01 23:29:46+00:00;@equatoriana Y dijo Cnel gquil hagase la luz. Y luego de 14 horas se hizo. Poniendo en su lugar a la supuesta velocidad de la luz.;CNEL;Electricidad;Si
